text;label
mungkin aja itu gratis, utk bantu promo;1
ya..wang paket internet kalau di kumpul bisa juga makan begini;1
wah jdi lapar jdinya lihat masakan padang memang enak tapi harganya lumayan memuaskan.;2
lebih bersyukur lagi bu, perbandingan jangan sama dia tapi sama yg ga bisa makan.;1
apakah habis dimakan sendirian, itu untuk makan berapa hari, atsu gratis dari nasi kapaunya;0
sampai sini berasa nikmatnya kak;2
saya pikir cma buat promosi saja, dicicipi dikit,, trnyata habis,,sehat badannya bang;2
enak banget bisa makan sebanyak itu dan ada rizki untuk membeli ,nikmat yang luar biasa , sesungguhnya rizki itu apa yang melekat pada diri kita ,seperti pakaian dan makanan yang kita makan, saya kadang kala makan sambal daun singkong aja sudah nikmat sekali rasanya di saat sehat tapi kadang mau nambah banyak lambung ndak kuat , kalau lagi sakit apapun lauk nya pasti ndak selera jadi bersyukur banget saat nikmat makan selera makan itu tidak hilang dari kita;2
enak nya makan banyak dan enak , uang juga dapat , mantap para follower dah memberi rezeki pada para youtuber;1
curhat dong mah;1
sebaik baik nya berdoa,, doa lah biar hidup kita ini di beri kecukupan,, bukan di beri kekayaan,, jika lu udah kaya tapi tidak cukup,, apa guna nya;0
dan saya melihat. video ini pas saya hanya makan mie instan campur nasi,, maklum anak kos tgl tua uruh pabrik..;0
enak bang makanan nya;2
itu lu masih bs makan, lebay amat komen lu, banyak yg lebih parah dr elu, yg untuk makan sehari 1x aja susah minta ampun tp ga seberisik elu;0
minyak,gas,beras,ongkos ojek kepasar beli bahan2 nya gak dihitung ya blum capek bikin nya,apa iya cukup 35ribu untuk 4orang dimakan 2hari,kalau untuk dilihat saja 4orang 2hari tanpa dimakan yakin saya cukup,haaa....;0
sedih banget sih komennya;0
masakan padang huiih tiada duanya handal pokonya.... mantap;2
meski hanya dilayar android ... turut menikmati selera rasa;2
nggak usah iri sama rejeki orang.;1
dia ngonten bun jgn di bandingbanding kan saya biarpun blm bisa makan yg di makan tanboykun tapi seneng bgt bisa lihat review2 nya.;2
komen nya lebay bangt serius deh;0
iya.kita kan biasa aja nonton, seneng.;2
ya nti ada itung itungannya di akherat... yg dikit aja lama apalagi yg bnyak;0
banyak kalau tidak mubazir tidak tersisa habis dimakan ihnsaaq allah berkah dari pada dikit tidak termakan menjadi mubazir atau sia sia.. mubazir adalah pekerjaan setan;2
apaan si itu emang kerjaanx rivw makanan penontonx jg 2 jt lbh brarti sdh dpat duit 10 jutaan lbh;0
masyaallah murah rezeki kak;2
trus q harus bilang waow gtu,,;0
lebay bet, ya itu harga segitu karena emang target customer nya itu bukan menengah kebawah;0
terus hubungannya apa. seolaholah gimana gitu....;0
apalah aku apalah...hubungan arus pendek listrik...;1
makanya jdi kaya;2
kecuali waktu solat;1
jika belanja tanpa melihat harga berarti duitnya banyak sudah pernah beli sebelumnya jadi tinggal ambil aja;1
ga semua bisa diorganisir kayak gini, ada yang nama nya kerja cerdas.;1
kurang tepat, karena kalau bekerja tanpa mengenal waktu maka akan ada waktu ibadah yg dilewati. mungkin lebih tepatnya bekerjalah tanpa mengenal lelah;2
kek udah pernah denger;1
jangan lh terlalu mengejar dunia hingga lupa dengan penciptanya,,,;0
mksd dari perkataan itu... kita harus bekerja keras...;1
py9pv yessss;2
ya tul, spesial spot kuliner di cenel youtube aku lihat hasilnya;1
kerja gak inget waktu itu perlu penjabaran yang sangat dalam bos.;0
kerja tanpa lihat waktu nanti di manfaatin sama bos;0
kerjanya makan ngedit;1
kerja cerdas bukan kerja keras, lu manusia bukan robot, kerja sesuai porsi dan kemampuan lu, lu kerja itu berkarya bukan kerja paksa.;0
mantap in baru sepemikiran;2
blm tentu juga bang... banyak yg kerja sehari 15 jam penghasilan hanya cukup buat mkn sehari saja.. banyak yg bgnian hidup di kota2 besar;0
waktu sholat gak boleh liat juga?;0
ak nggak setuju .;0
kalo dia anak dpr gimana dong;0
lihat jabatan bapaknya bang;1
jadi orang kaya bnyk duit, bukan krja tnpa mlihat wktu bs mati mnddak masuk angin.;0
bner banget tapi jng sampe lupa 5waktu ok siap salam emak kos;2
kalo lo pedagang atau pengusaha gpp ga liat waktu , kalo lo budak dikasih lembur dikit tanpa di bayar juga ngeluh;0
ntar sering telat berangkat kerja dong bang. klo nga liat waktu;0
kalau kerjaa kejar waktu mcm mnq bang?;0
kaga masuk sama kuli bangunan quotes begitu;0
bekerja ga liat waktu gimana buat ibadahnya bro sedangkan ibadah harus melihat waktu.;0
tapih artu harus punya tambang timah bg;1
tapi pas mau sedekah ngisi kotak amal masih nyari receh..kocak;0
kerja cerdas jgn kerja berat,, nanti uang nya udah ada,, tapi lu pula udah tiada kerna kerja nggak kenal waktu;0
aku nganggur ga kenal waktu tapi duitnya trilyunan;2
kalau ga liat waktu ga tau jam ibadah donk,, yg masuk akal aja bos..;0
gak juga sih, yg kerja sehari 20 jam jg gak mesti bisa kaya;0
kak liat ke pabrik garmen coba, betapa keras dan ngga kenal waktu mereka kerja tapi masalah gaji ya gaji mereka sangat besar gaji bosnya tapi;0
031 mang eak;1
saya termasuk org yg gk prnh liat harga dlu sblm ambil, klo sya lihat sya suka baik itu barang atau mkanan. sya pasti beli. krn dri msih lajang udh biasa cri uang sndiri smpe dh rumh tgga pn ttep usaha sndiri jg, jd klo mo beli ap gk prlu minta suami pke uang sndiri. klo utk kebutuhan rumh dn anak , suami yg biayain. uang sya suami bilng terserah mo utk beli ap;2
tpi ingat waktu ibadah itu wajib, urus rumhtgga suami dn anak alhamdulillaah ke hendel smua dgn baik;2
ungkapan konyol... tujuan kita melihat waktu, karena ada hak tubuh kita, untuk istirahat, ada hak anak istri untuk mendampingi mereka, yg paling penting ada kewajiban kita untuk ibadah.;0
kalo kerja tanpa melihat waktu, di perusahaan yg salah, jadi nya kerja bakti boyy;0
mantap tunjang nya...;2
walaupun taq slalu nya bgtu;1
yang tepat itu , jika kalian ingin membeli sesuatu tanpa melihat harga , maka kalian harus punya saldo tanpa batas minimal anda kaya raya;1
k6e kaya raya itu maximal klo minimal mnengah lumayan;1
tidak berlaku untuk karyawan non lembur;0
ngga juga sih;0
justru jika anda tidak dapat menemukan cara untuk mendapatkan uang ketika anda sedang tidur maka anda akan bekerja selamanya warren buffett;2
bnyk yg kerja tanpa melihat waktu tp beli msh lihat harga...kenapa begitu? krn kaya raya bukan ditentukan seberapa keras kau kerja;0
nyontek kata katanya;0
biasanya habis ngambil nasi sm lauk nya di bawa dulu ke kasir lalu kasir yg menghitung lauk nasi yg di piring baru makan karena biasanya ga ada harga nya;1
restauran padang bukan bgt , jangan samakan dengan kfc, berarti anda gak pernah kerumah makan padang;0
gabutuh kata kata , butuhnya juga harta;0
kerja bang;1
kerja gak inget waktu bise tipes bos;0
waktu makan kerja, waktu istirahat kerja, waktu libur kerja waktu ibadah pun tetap kerja begitu ya maksudnya;0
tp soal rezeki kadang gk bgtu bang..ada yg udh kerja siang malam gk menjamin penghasilannya pas..malah kurang..boro boro buat bli sesuatu..malah kadang org yg kliatanya gk kerja hidupnya enak..itulah rejeki;0
salah dunk. itu sm aja kerja keras. pdhal kl duit tajir hrusnya kerja cerdas dunk.;0
indonesia dengan umr seupil ? gak guna kata kata mu;0
y1v mangkanya berusaha blok, jangan cuman pasrah;0
tp mohon maaf pekerja bangunan kerja siang malam tp kenapa mereka gak kaya2 macam pejabat dan pengusaha sukses.;0
yang nulis quotes di atas tki asal indonesia yang kerja di jepang.. di maklumi aja bro;1
kau tengok joko,gibran,dan semua pejabat indonesia,, mereka membeli tanpa melihat,, padahal ga pecus dan bodoh,, itu karena picek atau apa kak?;0
f4l mereka hanya memanfaatkan peluang atau privilege, kau punya privilege kau aman, tapi kalau tidak kau harus berusaha sendiri menopang beban sendiri, jangan bandingkan diri kau sama pejabat, tidak akan kelar hidup kau, berusahalah sendirian.;0
pengenx gk kerja tp duit bnyk;1
kerja gk inget waktu itu namanya jongos,;0
like nya aja 63 ribu,makanan segitu mah nggak ada apa2nya lah.;2
waktu ibadah lebih penting dari pada itu;2
itu namanya khusnudzon.. berprasangka baik penjual ga akan menipu harga seperti biasanya;2
dia dibayar makan di sana kali... promosi;0
maksudnya, ada duit emang buat beli makan, kalo buat beli rumah ga bakal kesampaian;0
ngak juga sih malahan yg kerja ngak lihat waktu kagak kebeli mikir mikir karna buang duitnya sayang karna carinya sulit;0
ijin pke quotesnya ya kk;1
gamasuk lah,kerja ga inget waktu keenakan boslu kalo lu masih karyawan;0
btulll itu masss...mungkin beliau yg koment adalah boss yg berbaahagia klo karyawannya kerja gak itung2 waktu.. kerja keras habis itu modarrrr;0
tanda nya ga bisa beli apa aja;0
kak, kata katanya aku pake buat story ya,;1
jika bekerja mengejar dunia tanpa melihat waktu itu hal yang sia sia tapi kalau ibadah tanpa melihat waktu pasti hidupmu akan mulia, karna kejarlah akhirat maka duniapun akan dapat;2
rasyid3085 ibadah tanpa lihat waktu juga sia sia,masak waktu sholat gak lihat waktu? kan waktunya dah ditentukan,itu salah satu contoh;0
quotes kelas kakap;2
maaf kurang setuju... mungkin leih pasnya ini berusahalah untuk membeli waktu.;1
aamin aamin aamin;2
gua kalo awal bulan asal comot, pas akhir bulan baru liat liat;1
, semoga kita semua bisa punya rezeki yang melimpah sehingga tidak perlu tanya harga lagi kalau makan di restoran.;2
itu beneran dimakan sendiri?;1
aamiin ya rabb;2
moga2 suatu hari ada rezeki untuk melihat kepulauan melayu di bengkalis dan sekitar acheh,, salam dari melayu malaysia...;2
di india mukbang apa bang.... apa harus mukbang ladu;1
nasi kapau pangeran mudo menteng josss juga. saya suka gulai tunjangnya mantullllll jos gandos eunakkkkk;2
nikmati bangett liat bang tanboy makan;2
wiihhh bikin ngiler mkanan nya bang;2
mantap sekali bang bikin ngilerr;2
ngiller sekali masakanya. mau di coba.;2
wuiiiih beneran ngiler sy liatin nasi padang super mantap kayak gini....jadi taragak pulang kampuang facepurplecryingfacepurplecryingfacepurplecryingfacepurplecryingfacepurplecryingfacepurplecrying;2
tanboy nasi kapau 100 bakal video yang mengilerkan, kapan2 jalan ke pontianak juga bro;2
langsung kenyang liatnyaaaaaa;2
makan siang ditemenin tanboy kun;1
mantap loooo masakan padang enak banget dan harganya lumayan.;2
bisa nih jd referensi buat makan keluarga;2
nasi kapau pangeran mudo enak dan mantap;2
gokil bang.ini makanan baru sehat 10 sempurna banglanjut makannya bang.;2
yang nonton sambil makan;1
makanan indonesia rempahnya benar meresap bangatt jadi enakkkkk bgt;2
seru bangetya... walau agak mahal tp puas n maknyus.;2
enak banget dah semua dicampur campurrr;2
kesukaan gw nih nasi kapau kangen dengan cita rasanya yg nusantara mantul;2
pilihan makanannya sangat banyak, bikin tergiur lihatnya;2
gua malah sambil puasa;1
nonton ini makan mie goreng sama telor ceplok tau2 udah kenyang karena makannya fokus nonton bukan fokus ke makan mie nya..;1
kata dokter 4 sehat 15 lauk berserakan;1
4 sehat 5 kenyang;1
wow...jadi lapar lihat nasi lengkap lauknya , mantap bang;2
maintain a balance between work and rest to maintain creativity;1
wah bikin ngiler banget makannya;2
padahal udah makan,,lihat tanboy kun jadi laper lagi;2
terimakasih bang, saya lihat video ini pas lagi ga enak makan, malah jadi enak makannya, semoga bermanfaat;2
sangking unggulnya rm pangeran mudo terus ada lagu khas nasi kapau pangeran mudo;2
ini konten ultimate banget. ngiler banget nonton mas bara makan nasi kapau. aku kebayang makan 2 lauk aja bisa kenceng bener badan. sehat selalu mas bara dan tim;2
nasi padangminang keseluruhan itu cuma enakstandar dan enak banget....dari semua lauk yg dipesan cuma ada beberapa item saja yg lamak banaenak banget....;2
saya orang sunda,saya akui makanan padang makanan paling enak nomor 1 di indonesia;2
massayaalloh tabarokawloh masakan indonesia enak mantaaaap;2
ternyata kita senang nonton org jajan makanan dan menikmati makansnnya.;1
masya allah mantaap pisn alhamdulillah pas kita dah makn selmat beraktivits tuk semua sht sllu aamiin;2
nasi kapau emang......saya manjadi makanan favorit .di makanan nasi padang.;2
masakan padang emang gx ada obat semua orang suka , mau yg 10 rebuan aja nikmat apalagi yg original kaya gini hahhh , gx bakal berenti ngunyah ,,;2
selalu bikin puas main di slotjos;0
keren, bukan hanya konten mukbang. tp tau tentang bumbu dan cara proses masak nya;2
saya kalo makan pasti lihat konten bang tanboy, walaupun cuma menghayal tpi berasa kek tambah nafsu makan;2
sumpaahh ngilerr mlm2;2
nasi kapau pangeran mudo mantap, semoga sukses usaha nya;2
bgusnya nnton sblm mkan,biar tmbah nafsu mkannya;2
abis gak sih kira,, ya banyak banget porsi 4 orang tu;1
aduh aku mah udah malek ngeliat nya aku ga doyan daging sapi;0
wah jadi ngiler;2
sama kak saya juga org sunda suka banget sama makann padang karena aku suka pedass;2
saya orang jawa, menurut sy masakan padang rasanya hambar tapi sy beli di warung pinggir jalan sih;0
padang kw itu mahya aslinya mah rasanya enak gurih;2
padang pinggir jalan biasanya tetep full rempah kak dan tetep asin rasanya. klo hambar mungkin penjualnya bukan asli padang atau coba beli di resto padang sederhana, dia harganya masih tergolong murah dibanding resto padang yg terkenal lainnya, supaya tau rasa asli masakan padang itu kaya gimana.;2
tergantung lidahnya, orang banyak lidah nya beda beda, ada yg suka gudek jogja, ada yg seneng bakmi jawa, ada yg seneng pecel, dll. maaf tidak ada masakan yg enak no,1.;1
sok tau sia....;0
coba masakan batak toba versi halal dijamin nasi padang lewat ga ada apa2nya;1
beda lidah beda rasa...ttp nomer 1 masakan jawa;0
di akui bukan mengakui,masakan padang lebih enak dari pada masakan jawa,logika saja masakan padang lebih banyak di seluruh indonesia tiap daerah pasti ada rumah makan nasi padang,, berarti emang masakan emng di sukai oleh seluruh masyarakat indonesia.;2
tapi sy org jawa lebih suka masakan sunda lebih sehat wajib ada lalapan soalnya;0
lebih sehat ya seblak, basreng, cirambay, baso aci, keripik kaca dan banyak lainnya sehatnya tepung2an semua micin, tepung dan bubuk cabe bersatu merusak usus;0
lah emg masakan minang ga ada sayur2 an nya? semua makanan ada sayuran nya kali mbak. ga cuma masakan sunda. hadeeeuh;0
wkwk iya kak, mangkanya orang sunda ganteng cantik kulitnya putih karna makanan apa aja kalo ada di kebun di makan;2
tdk mengalahkan nasi pecel;0
aku org jawa skrg jg suka bgt menu padang pa lg klu beli di bw pulang nikmat bgt biasa mkn nasi dikit bgt porsi nasi padang hbs;2
gimna dengan warteg;1
ga semua orang yaa,gw ga;0
tapi hampir banyak orang indo suka makanan padang bahkan sampai di luar negri dan makanan padang rendang menjadi salah satu makanan terenak didunia, walaupun saya orang melayu tetapi suka masakan padng;2
disini nasik padang. 30rbu behh udah dapat. ayam paha. sama usus sapi. sayurbergedeljadi ngilerr dechhh;2
gw gak suka!!! apalgi sate padangnya. g masuk di lidah gw;0
aku dan suami juga anak pertamaku suka banget nasi padang tp anakku yg ke2 gak suka..sedang ibuku gak suka sama sekali...;1
serba 10rb bukan masak padang, klo orang padang asli ga mau makan serbar 10rb kuah encer gak ada rasa mana ada masakan padang ky gitu.;0
gue mikir nya . cuma gue doang yg begitu ... dan gue komen begini juga posisi lagi makan dan sekalian nonton tanboykun;1
kirain gw doang wkwkwkwk;1
ngayal aj uda bener,krna klo makan bnran sama kek porsi dia keknya engga bakal kuat...;1
aroma nasi , cabai, santan , kuah rendang tauh lah ciri khusus nasi kapau.;1
sebeng arti nya celana dalam wanita ,contoh nya bahasa minang nampak sebeng kau tu ha;1
siapa yg setuju bg bara ikut tantangan bakso bagoes malang;1
yang lagi banyak hutang saya doakan semoga cepet lunas, aamiin ya allah;2
dia makan buat nyari duit jdi bisa makan sebanyaknya, gw nyari duit buat makan jadi kalo pesen makan terbatas liat duitnya dulu;0
uni evi kelihatan orangnya bersih baik banget.;2
subhanallah buk evi baik banget, pantes besar usahanya;2
akhirnya request kita terkabulkan walapun berbeda tempat semoga bisa prank makan banyak lagi;2
baik banget ibu nya semoga sehat selalu buk;2
suka beli nasi kapau evi kalo lg main kesana seporsi aja bisa makan berdua sama suami, lah tanboykun bisa nambah banyak amat;2
whuiiihhhh.....nasi kapau evi..mrk udh kyk saudara sm keluarga ku..apalagi wkt ke 2 ortu nya masih hidup..baik bgt..waktu masih di medan ibu nya sering masakin masakkan kapau ke uwakku...dari situ uwakku bisa masak gulei usus...klu kami pas pulkam..pergi ke tempat nya dia..pasti dia nya ga mau di bayarin. makanannya...trus pulang nya di bekali lg lauk lengkap..baik bgt dah org nya ..;2
